No;Time;Interval(mi);Indoor Humidity(%);Indoor Temperature(°C);Outdoor Humidity(%);Outdoor Temperature(°C);Absolute Pressure(Hpa);Wind(m/s);Gust(m/s);Direction;Relative Pressure(Hpa);Dewpoint(°C);Windchill(°C);Hour Rainfall(mm);24 hour Rainfall(mm);Week Rainfall(mm);Month Rainfall(mm);Total Rainfall(mm);Wind Level(bft);Gust Level(bft)
986;17-06-2024 19:27;5;56;24.4;78;20.2;1000.8;3.1;4.1;S;1002.2;16.3;18.4;0.0;0.6;18.0;18.0;18.0;2;3
987;17-06-2024 19:32;5;57;24.4;80;20.0;1000.7;1.7;2.7;SSE;1002.1;16.5;20.0;0.0;0.6;18.0;18.0;18.0;2;2
988;17-06-2024 19:37;5;57;24.4;81;19.8;1000.9;2.0;2.7;SSE;1002.3;16.5;19.2;0.0;0.6;18.0;18.0;18.0;2;2
989;17-06-2024 19:42;5;57;24.4;80;19.8;1000.7;1.7;2.0;SSE;1002.1;16.3;19.8;0.0;0.6;18.0;18.0;18.0;2;2
990;17-06-2024 19:47;5;58;24.4;79;19.9;1000.6;1.4;2.0;SW;1002.0;16.2;19.9;0.0;0.6;18.0;18.0;18.0;1;2
991;17-06-2024 19:52;5;58;24.3;78;20.2;1000.8;1.4;2.0;SSW;1002.2;16.3;20.2;0.0;0.6;18.0;18.0;18.0;1;2
992;17-06-2024 19:57;5;58;24.4;75;20.3;1000.8;1.4;2.0;SW;1002.2;15.7;20.3;0.0;0.6;18.0;18.0;18.0;1;2
993;17-06-2024 20:02;5;59;24.4;76;20.4;1000.8;0.3;0.7;SWW;1002.2;16.1;20.4;0.0;0.6;18.0;18.0;18.0;1;1
994;17-06-2024 20:07;5;59;24.4;77;20.4;1000.9;0.7;0.7;SWW;1002.3;16.3;20.4;0.0;0.6;18.0;18.0;18.0;1;1
995;17-06-2024 20:12;5;59;24.4;75;20.3;1000.5;1.0;1.7;W;1001.9;15.7;20.3;0.0;0.6;18.0;18.0;18.0;1;2
996;17-06-2024 20:17;5;59;24.4;76;20.4;1000.6;1.4;1.7;W;1002.0;16.1;20.4;0.0;0.6;18.0;18.0;18.0;1;2
997;17-06-2024 20:22;5;59;24.3;77;20.3;1000.6;1.0;1.0;NWW;1002.0;16.2;20.3;0.0;0.6;18.0;18.0;18.0;1;1
998;17-06-2024 20:27;5;60;24.3;77;20.2;1000.6;1.0;1.0;NWW;1002.0;16.1;20.2;0.0;0.6;18.0;18.0;18.0;1;1
999;17-06-2024 20:32;5;60;24.3;77;20.2;1000.5;1.4;2.0;W;1001.9;16.1;20.2;0.0;0.6;18.0;18.0;18.0;1;2
1000;17-06-2024 20:37;5;60;24.3;78;20.1;1000.6;1.4;1.7;NWW;1002.0;16.2;20.1;0.0;0.6;18.0;18.0;18.0;1;2
1001;17-06-2024 20:42;5;60;24.2;79;20.0;1000.4;1.0;1.7;NWW;1001.8;16.3;20.0;0.0;0.6;18.0;18.0;18.0;1;2
1002;17-06-2024 20:47;5;61;24.2;79;19.9;1000.6;1.4;2.7;NWW;1002.0;16.2;19.9;0.0;0.6;18.0;18.0;18.0;1;2
1003;17-06-2024 20:52;5;61;24.1;80;19.8;1000.5;2.0;2.7;NWW;1001.9;16.3;19.2;0.0;0.6;18.0;18.0;18.0;2;2
1004;17-06-2024 20:57;5;61;24.1;81;19.6;1000.6;2.0;2.7;NWW;1002.0;16.3;18.9;0.0;0.6;18.0;18.0;18.0;2;2
1005;17-06-2024 21:02;5;61;24.1;81;19.6;1000.8;2.0;2.7;NW;1002.2;16.3;18.9;0.0;0.3;18.0;18.0;18.0;2;2
1006;17-06-2024 21:07;5;61;24.1;81;19.5;1000.7;2.4;2.7;NWW;1002.1;16.2;18.3;0.0;0.3;18.0;18.0;18.0;2;2
1007;17-06-2024 21:12;5;61;24.1;81;19.4;1000.8;2.0;2.7;NWW;1002.2;16.1;18.7;0.0;0.3;18.0;18.0;18.0;2;2
1008;17-06-2024 21:17;5;62;24.0;81;19.3;1000.8;1.7;2.0;NWW;1002.2;16.0;19.3;0.0;0.3;18.0;18.0;18.0;2;2
1009;17-06-2024 21:22;5;62;24.0;81;19.2;1000.8;1.7;2.0;NWW;1002.2;15.9;19.2;0.0;0.3;18.0;18.0;18.0;2;2
1010;17-06-2024 21:27;5;62;24.0;82;19.1;1000.9;1.4;1.7;NWW;1002.3;16.0;19.1;0.0;0.3;18.0;18.0;18.0;1;2
1011;17-06-2024 21:32;5;63;23.9;83;19.0;1001.1;1.4;1.7;NWW;1002.5;16.1;19.0;0.0;0.3;18.0;18.0;18.0;1;2
1012;17-06-2024 21:37;5;63;23.8;82;19.0;1000.8;1.0;1.7;NWW;1002.2;15.9;19.0;0.0;0.3;18.0;18.0;18.0;1;2
1013;17-06-2024 21:42;5;63;23.8;82;19.0;1000.9;2.0;2.0;NW;1002.3;15.9;18.3;0.0;0.3;18.0;18.0;18.0;2;2
1014;17-06-2024 21:47;5;63;23.8;84;18.8;1001.0;1.4;1.7;NW;1002.4;16.1;18.8;0.0;0.3;18.0;18.0;18.0;1;2
1015;17-06-2024 21:52;5;63;23.8;85;18.3;1001.3;0.7;1.0;NW;1002.7;15.8;18.3;0.0;0.3;18.0;18.0;18.0;1;1
1016;17-06-2024 21:57;5;63;23.7;86;18.3;1001.2;0.7;1.0;NW;1002.6;15.9;18.3;0.0;0.3;18.0;18.0;18.0;1;1
1017;17-06-2024 22:02;5;63;23.7;87;18.1;1001.2;0.7;0.7;NW;1002.6;15.9;18.1;0.0;0.3;18.0;18.0;18.0;1;1
1018;17-06-2024 22:07;5;63;23.7;88;17.8;1001.2;0.0;0.0;NW;1002.6;15.8;17.8;0.0;0.3;18.0;18.0;18.0;0;0
1019;17-06-2024 22:12;5;63;23.7;89;17.6;1001.5;0.0;0.7;NW;1002.9;15.8;17.6;0.0;0.3;18.0;18.0;18.0;0;1
1020;17-06-2024 22:17;5;63;23.6;88;17.7;1001.3;1.0;1.0;NW;1002.7;15.7;17.7;0.0;0.3;18.0;18.0;18.0;1;1
1021;17-06-2024 22:22;5;63;23.6;87;17.9;1001.4;0.7;0.7;NW;1002.8;15.7;17.9;0.0;0.3;18.0;18.0;18.0;1;1
1022;17-06-2024 22:27;5;63;23.6;88;17.6;1001.3;0.3;0.7;NW;1002.7;15.6;17.6;0.0;0.3;18.0;18.0;18.0;1;1
1023;17-06-2024 22:32;5;63;23.6;89;17.4;1001.5;0.0;0.0;NW;1002.9;15.6;17.4;0.0;0.3;18.0;18.0;18.0;0;0
1024;17-06-2024 22:37;5;63;23.5;91;17.2;1001.3;0.0;0.7;NW;1002.7;15.7;17.2;0.0;0.3;18.0;18.0;18.0;0;1
1025;17-06-2024 22:42;5;63;23.4;90;17.2;1001.4;0.0;0.7;NW;1002.8;15.6;17.2;0.0;0.3;18.0;18.0;18.0;0;1
1026;17-06-2024 22:47;5;63;23.4;89;17.3;1001.3;0.3;0.7;NW;1002.7;15.5;17.3;0.0;0.3;18.0;18.0;18.0;1;1
1027;17-06-2024 22:52;5;63;23.4;89;17.5;1001.5;0.3;0.7;NW;1002.9;15.7;17.5;0.0;0.3;18.0;18.0;18.0;1;1
1028;17-06-2024 22:57;5;63;23.3;90;17.4;1001.5;0.0;0.0;NW;1002.9;15.8;17.4;0.0;0.3;18.0;18.0;18.0;0;0
1029;17-06-2024 23:02;5;63;23.3;91;16.9;1001.2;0.0;0.0;NW;1002.6;15.4;16.9;0.0;0.3;18.0;18.0;18.0;0;0
1030;17-06-2024 23:07;5;63;23.2;91;16.7;1001.3;0.0;0.0;NW;1002.7;15.2;16.7;0.0;0.3;18.0;18.0;18.0;0;0
1031;17-06-2024 23:12;5;63;23.2;93;16.5;1001.4;0.0;0.0;NW;1002.8;15.4;16.5;0.0;0.3;18.0;18.0;18.0;0;0
1032;17-06-2024 23:17;5;63;23.1;93;16.3;1001.5;0.0;0.0;NW;1002.9;15.2;16.3;0.0;0.3;18.0;18.0;18.0;0;0
1033;17-06-2024 23:22;5;63;23.1;93;16.4;1001.6;0.3;0.7;NW;1003.0;15.3;16.4;0.0;0.3;18.0;18.0;18.0;1;1
1034;17-06-2024 23:27;5;63;23.0;93;16.6;1001.5;0.0;0.0;NW;1002.9;15.5;16.6;0.0;0.3;18.0;18.0;18.0;0;0
1035;17-06-2024 23:32;5;63;23.0;93;16.1;1001.4;0.0;0.7;NW;1002.8;15.0;16.1;0.0;0.3;18.0;18.0;18.0;0;1
1036;17-06-2024 23:37;5;63;23.0;92;16.6;1001.4;0.7;0.7;NW;1002.8;15.3;16.6;0.0;0.3;18.0;18.0;18.0;1;1
1037;17-06-2024 23:42;5;62;22.9;91;16.8;1001.5;0.0;0.0;NW;1002.9;15.3;16.8;0.0;0.3;18.0;18.0;18.0;0;0
1038;17-06-2024 23:47;5;62;22.9;92;16.3;1001.4;0.0;0.0;NW;1002.8;15.0;16.3;0.0;0.3;18.0;18.0;18.0;0;0
1039;17-06-2024 23:52;5;62;22.8;92;16.2;1001.6;0.0;0.0;NW;1003.0;14.9;16.2;0.0;0.3;18.0;18.0;18.0;0;0
1040;17-06-2024 23:57;5;62;22.8;93;16.1;1001.4;0.3;0.7;NW;1002.8;15.0;16.1;0.0;0.3;18.0;18.0;18.0;1;1
1041;18-06-2024 00:02;5;62;22.7;93;16.2;1001.6;1.0;1.0;NW;1003.0;15.1;16.2;0.0;0.3;18.0;18.0;18.0;1;1
1042;18-06-2024 00:07;5;62;22.7;93;15.7;1001.7;1.0;1.7;NW;1003.1;14.6;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1043;18-06-2024 00:12;5;62;22.7;94;15.9;1001.5;0.7;1.0;NW;1002.9;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1044;18-06-2024 00:17;5;62;22.7;94;15.3;1001.7;0.0;0.7;NW;1003.1;14.4;15.3;0.0;0.3;18.0;18.0;18.0;0;1
1045;18-06-2024 00:22;5;62;22.6;95;15.4;1001.5;0.0;0.7;NW;1002.9;14.6;15.4;0.0;0.3;18.0;18.0;18.0;0;1
1046;18-06-2024 00:27;5;62;22.6;95;15.5;1001.8;0.7;1.0;NW;1003.2;14.7;15.5;0.0;0.3;18.0;18.0;18.0;1;1
1047;18-06-2024 00:32;5;62;22.6;95;15.8;1002.0;0.3;0.7;NW;1003.4;15.0;15.8;0.0;0.3;18.0;18.0;18.0;1;1
1048;18-06-2024 00:37;5;62;22.6;94;16.1;1001.6;0.7;1.0;NW;1003.0;15.2;16.1;0.0;0.3;18.0;18.0;18.0;1;1
1049;18-06-2024 00:42;5;62;22.6;93;15.9;1001.7;0.3;1.0;NW;1003.1;14.8;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1050;18-06-2024 00:47;5;62;22.5;94;15.9;1001.7;0.0;0.7;N;1003.1;15.0;15.9;0.0;0.3;18.0;18.0;18.0;0;1
1051;18-06-2024 00:52;5;62;22.5;94;15.7;1001.6;1.4;1.7;NNE;1003.0;14.8;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1052;18-06-2024 00:57;5;62;22.5;93;16.2;1001.7;2.0;2.0;NEE;1003.1;15.1;15.4;0.0;0.3;18.0;18.0;18.0;2;2
1053;18-06-2024 01:02;5;62;22.4;92;16.6;1001.8;1.0;1.0;NEE;1003.2;15.3;16.6;0.0;0.3;18.0;18.0;18.0;1;1
1054;18-06-2024 01:07;5;62;22.4;93;16.4;1001.8;0.7;1.0;NEE;1003.2;15.3;16.4;0.0;0.3;18.0;18.0;18.0;1;1
1055;18-06-2024 01:12;5;62;22.3;94;16.0;1001.8;0.0;0.7;NEE;1003.2;15.1;16.0;0.0;0.3;18.0;18.0;18.0;0;1
1056;18-06-2024 01:17;5;62;22.3;94;15.9;1002.0;0.3;0.7;NEE;1003.4;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1057;18-06-2024 01:22;5;62;22.3;95;15.8;1001.9;0.7;1.0;NEE;1003.3;15.0;15.8;0.0;0.3;18.0;18.0;18.0;1;1
1058;18-06-2024 01:27;5;62;22.3;95;15.7;1001.9;1.0;1.0;NEE;1003.3;14.9;15.7;0.0;0.3;18.0;18.0;18.0;1;1
1059;18-06-2024 01:32;5;62;22.3;95;15.6;1002.0;0.7;1.0;NEE;1003.4;14.8;15.6;0.0;0.3;18.0;18.0;18.0;1;1
1060;18-06-2024 01:37;5;62;22.3;95;15.4;1002.1;0.0;0.7;NEE;1003.5;14.6;15.4;0.0;0.3;18.0;18.0;18.0;0;1
1061;18-06-2024 01:42;5;62;22.3;96;15.6;1002.1;0.7;1.0;NEE;1003.5;15.0;15.6;0.0;0.3;18.0;18.0;18.0;1;1
1062;18-06-2024 01:47;5;62;22.3;96;15.7;1002.1;0.3;0.7;NEE;1003.5;15.1;15.7;0.0;0.3;18.0;18.0;18.0;1;1
1063;18-06-2024 01:52;5;62;22.2;96;15.5;1001.9;0.3;1.0;NEE;1003.3;14.9;15.5;0.0;0.3;18.0;18.0;18.0;1;1
1064;18-06-2024 01:57;5;62;22.2;96;15.7;1002.0;1.0;1.7;NEE;1003.4;15.1;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1065;18-06-2024 02:02;5;62;22.2;95;15.7;1001.9;1.4;1.7;E;1003.3;14.9;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1066;18-06-2024 02:07;5;62;22.2;96;15.6;1001.9;1.4;2.0;E;1003.3;15.0;15.6;0.0;0.3;18.0;18.0;18.0;1;2
1067;18-06-2024 02:12;5;62;22.2;96;15.5;1002.1;1.4;1.7;NEE;1003.5;14.9;15.5;0.0;0.3;18.0;18.0;18.0;1;2
1068;18-06-2024 02:17;5;62;22.2;96;15.4;1001.8;1.0;1.7;NEE;1003.2;14.8;15.4;0.0;0.3;18.0;18.0;18.0;1;2
1069;18-06-2024 02:22;5;62;22.2;96;15.5;1002.0;0.7;1.0;NEE;1003.4;14.9;15.5;0.0;0.3;18.0;18.0;18.0;1;1
1070;18-06-2024 02:27;5;62;22.1;96;15.5;1002.1;1.0;1.0;NEE;1003.5;14.9;15.5;0.0;0.3;18.0;18.0;18.0;1;1
1071;18-06-2024 02:32;5;62;22.1;95;15.5;1001.9;0.7;1.0;NEE;1003.3;14.7;15.5;0.0;0.3;18.0;18.0;18.0;1;1
1072;18-06-2024 02:37;5;62;22.1;95;15.6;1001.8;1.4;1.7;NEE;1003.2;14.8;15.6;0.0;0.3;18.0;18.0;18.0;1;2
1073;18-06-2024 02:42;5;62;22.1;95;15.8;1002.1;1.0;2.0;NEE;1003.5;15.0;15.8;0.0;0.3;18.0;18.0;18.0;1;2
1074;18-06-2024 02:47;5;62;22.1;94;15.9;1001.7;1.4;2.0;NEE;1003.1;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;2
1075;18-06-2024 02:52;5;62;22.1;93;16.0;1001.8;1.4;2.0;E;1003.2;14.9;16.0;0.0;0.3;18.0;18.0;18.0;1;2
1076;18-06-2024 02:57;5;62;22.0;94;15.8;1001.7;1.4;1.7;NEE;1003.1;14.9;15.8;0.0;0.3;18.0;18.0;18.0;1;2
1077;18-06-2024 03:02;5;62;22.0;94;15.7;1001.8;1.0;1.7;NEE;1003.2;14.8;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1078;18-06-2024 03:07;5;62;22.0;94;15.7;1002.0;0.7;1.0;E;1003.4;14.8;15.7;0.0;0.3;18.0;18.0;18.0;1;1
1079;18-06-2024 03:12;5;63;21.9;95;15.6;1001.9;0.7;1.0;E;1003.3;14.8;15.6;0.0;0.3;18.0;18.0;18.0;1;1
1080;18-06-2024 03:17;5;63;21.9;95;15.7;1001.9;1.0;1.0;E;1003.3;14.9;15.7;0.0;0.3;18.0;18.0;18.0;1;1
1081;18-06-2024 03:22;5;63;21.9;95;15.8;1002.1;1.4;1.7;E;1003.5;15.0;15.8;0.0;0.3;18.0;18.0;18.0;1;2
1082;18-06-2024 03:27;5;63;21.9;94;15.8;1001.9;1.0;1.0;E;1003.3;14.9;15.8;0.0;0.3;18.0;18.0;18.0;1;1
1083;18-06-2024 03:32;5;63;21.9;94;15.9;1002.0;0.7;1.0;E;1003.4;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1084;18-06-2024 03:37;5;63;21.9;94;15.9;1001.9;1.0;1.7;NEE;1003.3;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;2
1085;18-06-2024 03:42;5;63;21.9;94;15.9;1002.0;0.7;1.0;E;1003.4;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1086;18-06-2024 03:47;5;63;21.9;94;15.9;1002.0;1.4;1.7;NEE;1003.4;15.0;15.9;0.0;0.3;18.0;18.0;18.0;1;2
1087;18-06-2024 03:52;5;63;21.9;93;15.9;1002.1;1.7;2.0;NEE;1003.5;14.8;15.9;0.0;0.3;18.0;18.0;18.0;2;2
1088;18-06-2024 03:57;5;63;21.9;93;16.1;1002.0;1.7;2.7;NEE;1003.4;15.0;16.1;0.0;0.3;18.0;18.0;18.0;2;2
1089;18-06-2024 04:02;5;63;21.9;93;16.1;1002.2;1.0;1.7;NEE;1003.6;15.0;16.1;0.0;0.3;18.0;18.0;18.0;1;2
1090;18-06-2024 04:07;5;63;21.9;93;16.1;1001.9;1.0;1.7;NEE;1003.3;15.0;16.1;0.0;0.3;18.0;18.0;18.0;1;2
1091;18-06-2024 04:12;5;64;21.9;93;16.0;1002.0;0.3;0.7;NEE;1003.4;14.9;16.0;0.0;0.3;18.0;18.0;18.0;1;1
1092;18-06-2024 04:17;5;64;21.9;93;16.0;1001.9;1.4;2.0;NEE;1003.3;14.9;16.0;0.0;0.3;18.0;18.0;18.0;1;2
1093;18-06-2024 04:22;5;64;21.9;93;15.9;1002.1;0.7;1.0;NEE;1003.5;14.8;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1094;18-06-2024 04:27;5;64;21.9;93;15.9;1002.2;0.7;1.0;NEE;1003.6;14.8;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1095;18-06-2024 04:32;5;64;21.9;93;15.9;1002.0;1.0;1.0;NEE;1003.4;14.8;15.9;0.0;0.3;18.0;18.0;18.0;1;1
1096;18-06-2024 04:37;5;64;21.9;93;15.8;1002.1;1.0;1.0;NEE;1003.5;14.7;15.8;0.0;0.3;18.0;18.0;18.0;1;1
1097;18-06-2024 04:42;5;64;21.9;94;15.7;1002.1;1.4;2.0;NEE;1003.5;14.8;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1098;18-06-2024 04:47;5;64;21.9;93;15.7;1002.2;1.4;1.7;NEE;1003.6;14.6;15.7;0.0;0.3;18.0;18.0;18.0;1;2
1099;18-06-2024 04:52;5;64;21.9;93;15.8;1002.3;1.7;2.0;NEE;1003.7;14.7;15.8;0.0;0.3;18.0;18.0;18.0;2;2
1100;18-06-2024 04:57;5;64;21.9;92;15.9;1002.1;1.0;1.7;NEE;1003.5;14.6;15.9;0.0;0.3;18.0;18.0;18.0;1;2
1101;18-06-2024 05:02;5;64;21.9;92;15.9;1002.0;1.0;1.7;NEE;1003.4;14.6;15.9;0.0;0.3;18.0;18.0;18.0;1;2
1102;18-06-2024 05:07;5;64;21.9;92;15.9;1002.2;1.0;1.7;NEE;1003.6;14.6;15.9;0.0;0.3;18.0;18.0;18.0;1;2
1103;18-06-2024 05:12;5;64;21.9;93;15.8;1002.2;0.7;1.7;NEE;1003.6;14.7;15.8;0.0;0.3;18.0;18.0;18.0;1;2
1104;18-06-2024 05:17;5;64;21.9;93;15.8;1002.1;1.0;1.0;NEE;1003.5;14.7;15.8;0.0;0.3;18.0;18.0;18.0;1;1
1105;18-06-2024 05:22;5;64;21.9;93;15.8;1002.3;0.7;1.0;NEE;1003.7;14.7;15.8;0.0;0.3;18.0;18.0;18.0;1;1
1106;18-06-2024 05:27;5;64;21.9;93;15.8;1002.2;0.7;1.7;NEE;1003.6;14.7;15.8;0.0;0.3;18.0;18.0;18.0;1;2
1107;18-06-2024 05:32;5;63;22.0;93;15.8;1002.3;1.0;1.7;NEE;1003.7;14.7;15.8;0.0;0.3;18.0;18.0;18.0;1;2
1108;18-06-2024 05:37;5;63;22.1;92;16.0;1002.2;0.7;1.0;NE;1003.6;14.7;16.0;0.0;0.3;18.0;18.0;18.0;1;1
1109;18-06-2024 05:42;5;63;22.1;92;16.1;1002.2;1.0;1.0;NEE;1003.6;14.8;16.1;0.0;0.3;18.0;18.0;18.0;1;1
1110;18-06-2024 05:47;5;63;22.1;92;16.1;1002.2;1.0;1.7;E;1003.6;14.8;16.1;0.0;0.3;18.0;18.0;18.0;1;2
1111;18-06-2024 05:52;5;63;22.1;92;16.2;1002.1;0.3;1.0;E;1003.5;14.9;16.2;0.0;0.3;18.0;18.0;18.0;1;1
1112;18-06-2024 05:57;5;63;22.2;92;16.4;1002.3;0.3;0.7;E;1003.7;15.1;16.4;0.0;0.3;18.0;18.0;18.0;1;1
1113;18-06-2024 06:02;5;63;22.2;92;16.6;1002.5;0.7;1.0;E;1003.9;15.3;16.6;0.0;0.3;18.0;18.0;18.0;1;1
1114;18-06-2024 06:07;5;63;22.2;91;16.8;1002.5;0.3;0.7;E;1003.9;15.3;16.8;0.0;0.3;18.0;18.0;18.0;1;1
1115;18-06-2024 06:12;5;63;22.2;90;16.9;1002.6;1.4;2.0;E;1004.0;15.3;16.9;0.0;0.3;18.0;18.0;18.0;1;2
1116;18-06-2024 06:17;5;63;22.2;90;17.2;1002.7;1.0;1.7;NEE;1004.1;15.6;17.2;0.0;0.3;18.0;18.0;18.0;1;2
1117;18-06-2024 06:22;5;63;22.2;89;17.3;1002.6;1.4;2.0;NEE;1004.0;15.5;17.3;0.0;0.3;18.0;18.0;18.0;1;2
1118;18-06-2024 06:27;5;64;22.3;90;17.3;1002.5;0.7;1.0;E;1003.9;15.7;17.3;0.0;0.3;18.0;18.0;18.0;1;1
1119;18-06-2024 06:32;5;65;22.2;89;17.4;1002.6;1.0;2.0;E;1004.0;15.6;17.4;0.0;0.3;18.0;18.0;18.0;1;2
1120;18-06-2024 06:37;5;66;22.2;89;17.5;1002.7;1.0;1.7;NEE;1004.1;15.7;17.5;0.0;0.3;18.0;18.0;18.0;1;2
1121;18-06-2024 06:42;5;66;22.2;88;17.6;1002.5;1.7;2.0;NEE;1003.9;15.6;17.6;0.0;0.3;18.0;18.0;18.0;2;2
1122;18-06-2024 06:47;5;66;22.2;88;17.7;1002.6;1.4;1.7;E;1004.0;15.7;17.7;0.0;0.3;18.0;18.0;18.0;1;2
1123;18-06-2024 06:52;5;67;22.1;88;17.6;1002.8;1.4;2.0;NEE;1004.2;15.6;17.6;0.0;0.3;18.0;18.0;18.0;1;2
1124;18-06-2024 06:57;5;67;22.1;87;17.9;1002.6;1.4;2.0;NEE;1004.0;15.7;17.9;0.0;0.3;18.0;18.0;18.0;1;2
1125;18-06-2024 07:02;5;67;22.1;87;18.0;1002.9;1.4;2.0;E;1004.3;15.8;18.0;0.0;0.3;18.0;18.0;18.0;1;2
1126;18-06-2024 07:07;5;68;22.1;86;18.2;1003.0;1.0;1.7;NEE;1004.4;15.8;18.2;0.0;0.3;18.0;18.0;18.0;1;2
1127;18-06-2024 07:12;5;68;22.1;86;18.6;1002.9;1.4;1.7;NEE;1004.3;16.2;18.6;0.0;0.3;18.0;18.0;18.0;1;2
1128;18-06-2024 07:17;5;68;22.1;84;18.5;1002.9;1.7;2.7;SEE;1004.3;15.8;18.5;0.0;0.3;18.0;18.0;18.0;2;2
1129;18-06-2024 07:22;5;68;22.1;83;18.6;1002.8;2.0;2.7;SEE;1004.2;15.7;17.9;0.0;0.3;18.0;18.0;18.0;2;2
1130;18-06-2024 07:27;5;68;22.2;84;18.7;1003.0;1.4;1.7;SEE;1004.4;16.0;18.7;0.0;0.3;18.0;18.0;18.0;1;2
1131;18-06-2024 07:32;5;68;22.2;82;19.2;1002.9;1.7;2.7;E;1004.3;16.1;19.2;0.0;0.3;18.0;18.0;18.0;2;2
1132;18-06-2024 07:37;5;68;22.2;81;19.5;1003.0;1.4;2.0;SE;1004.4;16.2;19.5;0.0;0.3;18.0;18.0;18.0;1;2
1133;18-06-2024 07:42;5;68;22.3;80;19.6;1003.0;2.4;3.1;SEE;1004.4;16.1;18.4;0.0;0.3;18.0;18.0;18.0;2;2
1134;18-06-2024 07:47;5;68;22.3;80;19.6;1003.1;2.0;2.7;NEE;1004.5;16.1;18.9;0.0;0.3;18.0;18.0;18.0;2;2
1135;18-06-2024 07:52;5;68;22.4;80;19.7;1003.0;1.7;2.0;SEE;1004.4;16.2;19.7;0.0;0.3;18.0;18.0;18.0;2;2
1136;18-06-2024 07:57;5;68;22.5;79;19.7;1003.0;2.0;2.7;SSE;1004.4;16.0;19.0;0.0;0.3;18.0;18.0;18.0;2;2
1137;18-06-2024 08:02;5;68;22.6;79;19.8;1002.9;2.7;3.7;SE;1004.3;16.1;18.3;0.0;0.3;18.0;18.0;18.0;2;3
1138;18-06-2024 08:07;5;68;22.6;79;19.8;1002.9;2.7;3.7;SE;1004.3;16.1;18.3;0.0;0.3;18.0;18.0;18.0;2;3
1139;18-06-2024 08:12;5;68;22.6;81;19.8;1002.8;1.4;2.0;SSE;1004.2;16.5;19.8;0.0;0.3;18.0;18.0;18.0;1;2
1140;18-06-2024 08:17;5;68;22.7;79;20.0;1003.1;3.1;3.7;SE;1004.5;16.3;18.1;0.0;0.3;18.0;18.0;18.0;2;3
1141;18-06-2024 08:22;5;68;22.8;80;20.1;1003.0;2.4;3.7;SSE;1004.4;16.6;19.0;0.0;0.3;18.0;18.0;18.0;2;3
1142;18-06-2024 08:27;5;68;22.9;78;20.3;1003.0;2.0;2.7;S;1004.4;16.4;19.7;0.0;0.3;18.0;18.0;18.0;2;2
1143;18-06-2024 08:32;5;68;22.9;77;20.4;1002.9;2.4;3.1;SE;1004.3;16.3;19.3;0.0;0.3;18.0;18.0;18.0;2;2
1144;18-06-2024 08:37;5;68;23.0;77;20.6;1003.0;3.4;4.1;SE;1004.4;16.5;18.6;0.0;0.3;18.0;18.0;18.0;3;3
1145;18-06-2024 08:42;5;67;23.0;78;20.4;1003.0;2.0;3.1;SEE;1004.4;16.5;19.8;0.0;0.3;18.0;18.0;18.0;2;2
1146;18-06-2024 08:47;5;67;23.1;75;20.9;1003.3;1.7;3.7;SE;1004.7;16.3;20.9;0.0;0.3;18.0;18.0;18.0;2;3
1147;18-06-2024 08:52;5;67;23.1;76;20.7;1003.2;2.4;3.1;SEE;1004.6;16.3;19.6;0.0;0.3;18.0;18.0;18.0;2;2
1148;18-06-2024 08:57;5;67;23.2;74;20.9;1003.0;2.7;3.1;SSE;1004.4;16.1;19.5;0.0;0.3;18.0;18.0;18.0;2;2
1149;18-06-2024 09:02;5;67;23.3;73;21.0;1003.3;2.7;4.1;SE;1004.7;16.0;19.6;0.0;0.3;18.0;18.0;18.0;2;3
1150;18-06-2024 09:07;5;67;23.3;73;21.1;1003.1;1.4;1.7;SSE;1004.5;16.1;21.1;0.0;0.3;18.0;18.0;18.0;1;2
1151;18-06-2024 09:12;5;67;23.4;72;21.3;1003.2;2.7;3.1;SEE;1004.6;16.1;20.0;0.0;0.3;18.0;18.0;18.0;2;2
1152;18-06-2024 09:17;5;66;23.4;73;21.5;1003.2;1.7;2.0;SSE;1004.6;16.5;21.5;0.0;0.3;18.0;18.0;18.0;2;2
1153;18-06-2024 09:22;5;66;23.5;73;21.4;1003.2;2.0;2.7;SSE;1004.6;16.4;20.8;0.0;0.3;18.0;18.0;18.0;2;2
1154;18-06-2024 09:27;5;66;23.6;71;21.5;1003.4;2.7;3.7;SE;1004.8;16.0;20.2;0.0;0.3;18.0;18.0;18.0;2;3
